id,keywords
109418,"['friendship', 'journey in the past', 'past', 'friends']"
72105,"['friendship', 'dreams', 'love', 'buddy', 'teddy bear', 'toy comes to life', 'wishes come true']"
39254,"['future', 'sports', 'parent child relationship', 'fight', 'robot', 'prizefight', 'father son reunion', 'robot fighting', '2020s']"
9603,"['puberty', 'high school', 'based on novel or book', 'make a match', 'spoiled child', 'coming of age', 'matchmaking', 'conflict', 'wedding', 'high school friends', 'makeover', 'woman director', 'popular girl', 'matchmaker', 'gay theme', 'match making']"
974262,"['descendant', 'time travel', 'musical', 'spin off', 'cinderella', 'wonderland']"
8355,"['insanity', 'ice age', 'villain', 'bridge', 'sequel', 'jungle', 'prehistory', 'dinosaur', 'creature', 'birth', 'duringcreditsstinger']"
26466,"['florida', 'ship', 'ocean', 'key', 'yacht', 'autism', 'ghost ship', 'murder', 'purgatory', 'time loop', 'female protagonist', 'storm', 'single mother', 'axe murder', 'caribbean sea', 'sisyphus', 'abusive mother', 'complex', 'ax']"
9820,"['california', 'summer camp', 'twin sister', 'remake', 'matchmaking', 'twins separated at birth', 'identity swap', 'divorced parents', 'woman director', 'napa valley', 'sleepaway camp', 'sister sister relationship', 'parent child reunion', 'cheerful']"
619979,"['infidelity', 'jealousy', 'based on novel or book', 'marriage', 'dysfunctional marriage', 'murder', 'cuckold', 'jealous husband', 'erotic thriller', 'unfaithful wife', 'cuckolded husband', 'psychological', 'snails']"
561,"['self sacrifice', 'angel', 'christianity', 'confession', 'superhero', 'supernatural', 'exorcism', 'archangel gabriel', 'holy water', 'redemption', 'based on comic', 'lucifer', 'demon', 'occult', 'aftercreditsstinger', 'mysticism', 'supernatural power', 'good versus evil', 'conceited', 'defiant']"
1091,"['spacecraft', 'helicopter', 'space marine', 'based on novel or book', 'isolation', 'mutation', 'paranoia', 'grave', 'snowstorm', 'research station', 'alien life-form', 'alien', 'remake', 'survival', 'creature', 'helicopter pilot', 'antarctica', 'shape shifting alien', 'alien infection', 'survival horror', 'sled dogs', 'alien monster', 'calm', 'alien parasites', 'wolves', 'isolated place', 'uncertainty', 'blood test', 'body horror', 'ambiguity', 'provocative', 'critical', 'disgusted', 'antarctic']"
315837,"['strong woman', 'hacker', 'philosophy', 'cyborg', 'dystopia', 'investigation', 'based on comic', 'female protagonist', 'cyberpunk', 'terrorism', 'evolution', 'intelligence officer', 'network', 'prosthesis', 'public security']"
111,"['corruption', 'sibling relationship', 'miami, florida', 'cuba', 'loss of loved one', 'gangster', 'cocaine', 'rise and fall', 'remake', 'drug cartel', 'mafia', 'drug lord', 'cynical', 'bitterness', 'rise to power', 'miami beach', 'cuban refugees', 'drug war', 'cautionary']"
522627,"['london, england', 'robbery', 'businessman', 'dark comedy', 'betrayal', 'marijuana', 'business', 'jewish american', 'gunfight', 'brutality', 'american abroad', 'irishman', 'scheme', 'playful', 'gangsters', 'casual']"
36557,"['banker', 'casino', 'based on novel or book', 'poker', 'italy', 'spy', 'money', 'torture', 'terrorism', 'mi6', 'british secret service', 'montenegro', 'serious', 'dramatic', 'thriller', 'intense', 'action', 'adventure', 'bold', 'tragic']"
324552,"['martial arts', 'assassin', 'hitman', 'italy', 'roof', 'secret organization', 'sequel', 'revenge', 'shootout', 'handshake', 'neo-noir', 'guns', 'dark', 'dogs', 'roof-top']"
676,"['army', 'airplane', 'nurse', 'patriotism', 'hawaii', 'world war ii', 'pilot', 'pearl harbor', 'u.s. air force', 'dyslexia', 'pacific war', 'love', 'pin-up']"
50544,"['new york city', 'friendship', 'job interview', 'dementia', ""alzheimer's disease"", 'love', 'friends', 'break-up', 'lust', 'beach house', 'headhunter', 'job hunting', 'sex comedy', 'casual sex', 'aftercreditsstinger', 'duringcreditsstinger', 'new job', 'flash mob', 'sexual relationship', 'film within a film', 'sex', 'anti-romance', 'friends with benefits', 'job', 'art director']"
339846,"['drug dealer', 'sea', 'beach', 'yacht', 'life-saver', 'lifeguard', 'rookie', 'vigilantism']"
529203,"['sequel', 'prehistory', 'aftercreditsstinger', 'duringcreditsstinger', 'candid', 'playful', 'joyous', 'admiring', 'adoring']"
524047,"['husband wife relationship', 'panic', 'kidnapping', 'looting', 'natural disaster', 'state of emergency', 'comet', 'end of the world', 'meteorite', 'disaster', 'apocalypse', 'destruction of planet', 'diabetic', 'army base', 'emergency', 'greenland', 'atlanta, georgia', 'amused', 'bold']"
34851,"['hunter', 'predator', 'yakuza', 'hunting human beings', 'alien life-form', 'sequel', 'alien', 'alien planet', 'jungle', 'creature', 'soldier', 'warrior']"
7512,"['future', 'army', 'prostitute', 'usa president', 'congress', 'experiment', 'arena', 'capitalism', 'dark comedy', 'hibernation', 'stupidity', 'junk food', 'social satire', 'brainwashing', 'surveillance', 'masturbation', 'u.s. congress', 'mass media', 'aftercreditsstinger', 'commercialism', 'cryonics', 'playful', 'anti-intellectualism', 'absurd']"
446893,"['dancing', 'friendship', 'concert', 'country music', 'guitar', 'cloud', 'saxophone', 'sequel', 'jail', 'based on toy', 'rock music', 'alien abduction', 'singing', 'king', 'desert', 'pop music', 'flute', 'mirage', 'electronic music', 'k-pop', 'spaceship', 'jukebox musical']"
308531,"['sibling relationship', 'turtle', 'based on comic', 'sequel', 'ninja', 'rat', 'bebop and rocksteady']"
1299652,"['nuclear war', 'secret identity', 'retirement', 'based on comic', 'conspiracy', 'alternate history', 'masked vigilante', 'doomsday clock', '1980s']"
406997,"['exclusion', 'bullying', 'coney island', 'prejudice', 'school', ""based on children's book"", 'family', 'physical disability', 'treacher collins syndrome', 'relaxed', 'melodramatic']"
390043,"['assassin', 'court', 'england', 'hitman', 'bodyguard', 'travel', 'on the run', 'criminal', 'killer', 'courtroom', 'opposites attract', 'buddy comedy', 'aftercreditsstinger', 'testify']"
495764,"['police', 'pickpocket', 'chase', 'joker', 'psychopath', 'superhero', 'nightclub', 'gang leader', 'based on comic', 'breaking the fourth wall', 'betrayal', 'vigilante', 'mobster', 'organized crime', 'shootout', 'female protagonist', 'orphan', 'criminal', 'police officer', 'police detective', 'spin off', 'hyena', 'held at gunpoint', 'henchman', 'exploding body', 'death of family', 'crime family', 'female police officer', 'nightclub owner', 'crime lord', 'woman director', 'hand to hand combat', 'vigilantism', 'suspended cop', 'murder of family', 'dc extended universe (dceu)', 'dumped by boyfriend', 'loss of family', 'supernatural power', 'female antihero', 'vigilantes', 'betrayal of trust', 'vigilante justice', 'jailbreak', 'suspended from job', 'grand', 'hilarious', 'amused', 'audacious']"
831815,"['squirrel', 'texas', 'road trip', 'save the day', 'based on tv series', 'demeaning']"
840430,"['vietnam war', 'winter', 'boarding school', 'holiday', 'boston, massachusetts', '1970s', 'alcoholism', 'grief', 'misfit', 'mental illness', 'teacher student relationship', 'new england', 'nostalgic', ""boys' boarding school"", 'christmas', 'winter break', 'troubled youth', 'loss of son', 'playful', 'intimate', 'christmas time', 'cook', 'sentimental', 'hilarious', 'compassionate']"
283366,"['wales', ""children's home"", 'shapeshifting', 'falcon', 'time travel', 'orphan', 'super power', 'nostalgic', '1940s', 'based on young adult novel']"
76203,"['slavery', 'plantation', 'based on memoir or autobiography', 'violin player', 'physical abuse', 'black slave', 'usa history', 'slave owner', '19th century', 'sold into slavery', 'abolitionist', 'landowner', 'abuse of power', 'african american history']"
420809,"['magic', 'fairy tale', 'fairy', 'villain', 'sequel', 'live action remake', 'complicated']"
11224,"['princess', 'based on novel or book', 'loss of loved one', 'mouse', 'ball', 'fairy', 'cartoon', 'prince', 'villain', 'musical', 'midnight', 'love', 'orphan', 'family', 'female villain', 'evil stepmother', 'stepsister', 'fairy godmother', 'cendrillon']"
755,"['dancing', 'showdown', 'sheriff', 'sibling relationship', 'vampire', 'bank robber', 'holy water', 'siege', 'stripper', 'priest', 'bank robbery', 'preacher', 'hostage situation', 'crucifix', 'recreational vehicle', 'mexican american border', 'female stripping', 'boa constrictor', 'loss of faith', 'foot fetish', 'killer on the run', 'barefoot', 'witty']"
393,"['daughter', 'martial arts', 'kung fu', 'showdown', 'right and justice', 'rage and hate', 'sibling relationship', 'swordplay', 'katana', 'mother role', 'single', 'sword fight', 'revenge', 'vigilante', 'retribution', 'aftercreditsstinger', 'duringcreditsstinger', 'reflective', 'kill bill', 'hilarious']"
600,"['rescue', 'sniper', 'vietnam war', 'suicide', 'vietnam', 'helicopter', 'army', 'prostitute', 'based on novel or book', 'propaganda', 'war correspondent', 'journalism', 'recruit', 'infantry', 'war photographer', 'boot camp', 'jungle', 'sergeant', 'racism', 'genocide', 'fighting', 'platoon', 'combat', 'cynical', 'discipline', 'u.s. marine', 'obstacle course', 'military', 'anti war', 'mass grave', 'blanket party', 'soldiers', 'cautionary', 'war', 'provocative', 'critical', 'tense', 'audacious', 'bold', 'disapproving', 'frustrated', 'harsh', 'scathing']"
924,"['nurse', 'department store', 'shotgun', 'pregnancy', 'bite', 'habor', 'bus ride', 'dark comedy', 'lorry', 'gore', 'shopping mall', 'infection', 'basement garage', 'remake', 'survival', 'zombie', 'police officer', 'dog', 'death', 'security guard', 'gun store', 'duringcreditsstinger', 'zombie apocalypse', 'anxious', 'cautionary', 'frightened']"
2758,"['dancing', 'jealousy', 'baby', 'sibling relationship', 'summer camp', 'yuppie', 'butler', 'nanny', 'thanksgiving', 'guillotine', 'uncle', 'mansion', 'wedding', 'macabre', 'disembodied hand', 'anxious']"
250538,"['refugee', 'kansas, usa', 'sudanese']"
25018,"['sequel', 'leatherface', 'death']"
12437,"['prison', 'vampire', 'slavery', 'castle', 'forbidden love', 'werewolf', 'battle', 'slave', 'fictional war', 'gothic', 'dungeon', 'dark fantasy', 'aristocracy', 'urban gothic']"
10054,"['double life', 'sibling relationship', 'parent child relationship', 'loss of loved one', 'secret agent', 'robot']"
431609,[]
1645,"['sniper', 'rape', 'court', 'jurors', 'ku klux klan', 'mississippi river', 'forgiveness', 'blackmail', 'attempted murder', 'trial', 'murder', 'lawyer', 'capital punishment', 'gang rape', 'racism', 'courtroom', 'racial tension', 'racial issues', 'courtroom drama', 'legal drama', 'legal thriller', 'black community', 'avenging father', 'inspirational', 'attempted hanging', 'deep south racism']"
2760,"['london, england', 'jack the ripper', 'boarder', 'lodger', 'serial killer', 'silent film', 'fashion show', 'mysterious stranger', 'modeling']"
192,"['based on novel or book', 'library', 'christianity', 'inquisition', 'monk', 'poison', 'secret passage', 'religion', 'labyrinth', 'rich', 'middle ages (476-1453)', 'persecution', 'medieval', 'franciscan', 'burned at the stake', 'poor', 'murder mystery', 'grotesque', 'theological debate', '14th century', 'master disciple relationship', 'umberto eco']"
2133,"['based on novel or book', 'natural disaster', 'u.s. air force', 'biography', 'based on true story', 'disaster', 'shark', 'tragic event', 'thunderstorm', 'new england', 'jamaican', 'meteorologist', 'rescue boat', 'marina', 'city hall', 'the flemish cap', 'male camaraderie', 'storm at sea', '1990s', 'man vs nature']"
15096,"['elephant', 'rome, italy', 'colosseum', 'italy', 'sicily, italy', 'military officer', 'space travel', 'stop motion', 'black and white', 'military', 'venus the planet', 'scientific expedition', 'alien monster', 'space exploration', 'monster movie', 'extraterrestrial animal', 'spaceship crash', 'woman medical student', 'lone survivor']"
16093,"['organ', 'car crash', 'b movie', 'female protagonist', 'psychotronic', 'organ music']"
253,"['new york city', 'london, england', 'sheriff', 'dual identity', 'based on novel or book', 'drug smuggling', 'bomb', 'england', 'secret mission', 'spy', 'boat', 'secret intelligence service', 'tarot cards', 'jamaica', 'drug trafficking', 'voodoo', 'tombstone', 'heroin', 'secret identity', 'crocodile', 'speedboat\xa0', 'aftercreditsstinger']"
10540,"['husband wife relationship', 'jupiter', 'wife', 'marshal', 'mining', 'space western', 'space centre']"
591275,"['based on novel or book', 'curse', 'teenage girl', 'witchcraft', 'witch hunt', '17th century', '1990s']"
543540,"['adolescence', 'fake boyfriend', 'based on young adult novel']"
343887,['woman director']
1149912,"['hot', 'kelas bintang']"
890771,"['shark attack', 'shark', 'killer shark', 'baja california', 'oil rig\xa0', 'oilman', 'sharksploitation', 'tlaloc']"
253412,"['himalaya mountain range', 'mountain', 'hiking', 'snowstorm', 'based on true story', 'climbing', 'snow', 'death', 'blizzard', 'mountain climbing', 'mount everest', 'grand', 'tense']"
1115623,"['martial arts', 'martial arts tournament', 'bloodsport', '80s throwback', 'training-montage']"
1633,"['based on novel or book', 'southern usa', 'alabama', 'tomato', 'cafe', 'bee', 'nursing home', 'tomboy', 'lesbian']"
1107128,"['pop culture', 'fan culture', 'retrospective', 'television broadcast', 'fandom', 'tv show']"
11186,"['factory', 'voodoo', 'foster parents', 'faithlessness', 'evil doll', 'murder', 'killer doll', 'serial killer', 'slasher', 'foster sister', 'foster family', 'doll', 'foster child', 'evil', 'foster home', 'killer toys', 'toy comes to life', 'toy factory', 'possessed doll', 'foster mom', 'supernatural power', 'horrified']"
27036,"['femme fatale', 'film noir', 'bag of money', 'scheming wife', 'malicious', 'wife kills husband']"
32834,['sports']
936075,"['child abuse', 'musician', '1970s', 'motown', 'biography', 'based on true story', 'pop music', 'child star', 'chimpanzee', 'african american child', '1980s', '1960s', '1990s', '2000s', 'r&b artist', 'reconstructive surgery']"
338762,"['nanotechnology', 'superhero', 'based on comic', 'memory', 'psychotronic', 'aggressive', 'valiant comics', 'powerful']"
150,"['prison', 'san francisco, california', 'knife', 'partner', 'revenge', 'convict', 'buddy cop', 'tough cop', 'fake fight', 'dysfunctional relationship', 'absurd', 'amused', 'african american lead']"
479040,"['post-traumatic stress disorder (ptsd)', 'police', 'kidnapping', 'cleveland', 'human trafficking', 'stripper', 'murder', 'abduction']"
939335,"['police', 'los angeles, california', 'lapd', 'k9']"
376865,"['baby', 'space travel', 'black hole', 'survival', 'murder', 'infertility', 'convict', 'dangerous mission', 'woman director', 'deep space', 'conception', 'damned', 'spaceship', 'ambiguous', 'pretentious']"
30054,"['mixed race child', 'seamstress', 'hanging posse', 'nervous', 'two guns belt']"
1234811,"['holiday', 'christmas', 'absurd']"
309425,"['evangelical christianity', 'crisis of faith', 'religious film', 'christian faith', 'independent film']"
41515,"['picnic', 'sandwich', 'bear', 'live action and animation', 'playful', 'cheerful']"
721656,"['friendship', 'halloween', 'talking dog', 'friends', 'family']"
567598,"['yacht', 'greece', 'money', 'monaco', 'wealthy']"
27344,"['swamp', 'gang leader', 'bayou', 'gang member', 'prison break', 'diamonds', 'lesbian']"
23627,"['dancing', 'dance', 'college', 'musical', 'romantic rivalry', 'singing', 'black and white', 'jazz band']"
8069,"['sexual fantasy', 'alien planet', 'distant future', 'female mercenary']"
268531,"['friendship', 'based on novel or book', 'superhero', 'underwear', 'villain', 'comic book', 'school', 'principal', ""based on children's book"", 'grade school', 'sock puppet', 'suspenseful', 'excited', 'vibrant']"
245627,"['home', 'haunted house', 'based on comic', 'serial killer', 'crime scene', 'hooded figure', 'evangelist']"
10781,"['war veteran', 'sadism', 'psychopath', 'mass murder', 'chain saw', 'gore', 'knife', 'biker', 'prequel', 'murder', 'serial killer', 'leatherface', 'slaughterhouse', 'slasher', 'chainsaw', 'torture', 'cruelty', 'series of murders', 'cannibal', 'severed foot', 'meat hook', 'severed hand', '1960s']"
231001,"['halloween', 'gore', 'babysitter', 'slasher', 'torture', 'cynical', 'killer clown', 'videotape', 'evil alien', 'aggressive', 'horror anthology', 'short film', 'horrified']"
12528,"['rescue', 'joke', 'louisiana', 'wilderness', 'swamp', 'gore', 'national guard', 'trap', 'poacher', 'bayou', 'survival', 'murder', 'soldier', 'cajun', 'animal killing', 'military excercise', 'violence']"
22379,[]
3060,"['france', 'world war i', 'patriotism', 'battlefield', 'combat', 'silent film', 'french girl', 'spitting', '1910s', 'american g.i.', 'war buddies']"
73499,['double agent']
37481,"['winter', 'outlaw', 'shootout']"
67900,"['talking dog', 'dinosaur']"
203801,"['central intelligence agency (cia)', 'spy', 'cold war', 'kgb', 'remake', 'nostalgic', 'buddy cop', 'russian spy', 'american spy']"
28978,"['circus', 'one-sided love', 'tramp', 'unrequited love', 'black and white', 'silent film', 'employer employee relationship', 'little tramp']"
41462,"['mexico', 'film noir', 'hitchhiker', 'woman director']"
1022256,['music documentary']
24739,"['helicopter', 'nuclear war', 'panic', 'chaos', 'gun', 'gas station', 'dark comedy', 'diner', 'riot', 'end of the world', 'payphone', 'los angeles, california', 'explosion', 'one night', 'elevator', 'anxious']"
763329,"['texas', 'narcissism', 'relationship problems', 'porn star', 'estranged wife', 'selfishness', 'ex-husband ex-wife relationship', 'return home', 'frantic', 'candid', 'anxious', '2010s', 'return to hometown', 'texas city', 'dramatic', 'unlikeable protagonist', 'admiring', 'adoring', 'ambiguous', 'ambivalent', 'antagonistic', 'audacious', 'brisk', 'cliché', 'dubious', 'exhilarated']"
258230,"['dreams', 'monster', 'based on novel or book', 'nightmare', 'grandparent grandchild relationship', 'truth', 'tree', 'artist', 'bullying', 'terminal illness', 'bully', 'cancer', 'disease', 'grandmother']"
846214,"['parody', 'springfield illinois', 'mischief', 'the simpsons']"
19621,"['spain', 'madrid, spain', 'hitman', 'kidnapping', 'gun rampage', 'road trip', 'criminal', 'road movie', 'gun shooting', 'police shootout', 'professional assassin', 'neo-noir', 'shooting spree', 'reformed criminal', 'police informant', 'british gangster']"
258480,"['hotel', ""new year's eve"", 'chicago, illinois', 'new york city', 'based on novel or book', 'parent child relationship', 'age difference', 'department store', 'photography', 'road trip', 'lesbian relationship', 'divorce', 'lesbian sex', 'lgbt', 'santa hat', 'child custody', 'older woman younger woman relationship', '1950s', 'loving', 'lesbian', 'wistful', 'intimate', 'sentimental', 'adoring', 'ambiguous', 'comforting', 'compassionate', 'exuberant', 'gentle']"
50204,"['heart attack', 'black humor', 'autopsy', 'murder', 'cruelty', 'anti villain', 'grave digger']"
913205,[]
18995,"['poison', 'jazz club', 'film noir', 'doctor', 'sadist']"
1315655,"['lgbt', 'gay romance', 'gay theme', 'queer history']"
412546,"['curse', 'occult', 'lost film', 'cursed videos', 'entrance to hell', 'moloch']"
247525,[]
164558,[]
75802,"['london, england', 'hysteria', 'trial', 'hospital', 'doctor', 'masturbation', 'horny female', 'sexually empowered woman', 'treatment', 'expert witness', 'ex prostitute', 'electrical device', 'self love', 'private practice', 'duringcreditsstinger', 'woman director']"
417830,"['road trip', ""based on children's book"", 'family', 'disrespectful', 'dubious']"
959429,"['morocco', ""writer's block"", 'writer', 'older woman younger man relationship']"
31908,"['assassin', 'widow', 'civil rights', 'racist', 'trial', 'racism', 'justice', 'white supremacists', 'activist']"
336845,"['kidnapping', 'based on true story', 'true crime', 'woman director']"
1281,"['california', 'london, england', 'airport', 'paris, france', 'chaos', 'repair', 'vault', 'museum', 'painting', 'arts and culture', 'destroy', 'artwork', 'guard', 'clumsy fellow', 'arts expert', 'host family', 'damage', 'poster', 'hospital', 'los angeles, california', 'amusement park', 'teenage rebellion', 'laxative']"
9684,"['new york city', 'jazz', 'guitar', 'night life', 'egocentrism', 'jazz singer or musician', 'pretty woman']"
11497,"['new orleans, louisiana', 'heaven', 'dog', 'animals', 'german shepherd', 'second chance', 'pets']"
41439,"['sadism', 'torture', 'self help guru', 'tricycle', 'prosthetic arm', 'pig mask', 'survival horror', 'death match', 'mind game', 'frantic', 'death game']"
30390,"['jealousy', 'based on novel or book', 'serial killer', 'embezzlement']"
10761,"[""love of one's life"", 'scotland', 'ladykiller', 'bridesmaid', 'forbidden love', 'romcom', 'one-night stand', 'friends in love']"
811592,"['war on terror', 'affectation', 'u.s. navy seal', 'detached', 'aggressive', 'seige', 'complex', 'ambivalent', 'amused', 'appreciative', 'assertive', 'awestruck', 'baffled', 'bewildered', 'celebratory', 'complicated', 'conceited', 'cruel', 'defiant']"
42701,"['gunslinger', 'male friendship', 'tracker', 'frontier town', 'dominant woman', 'lost in the desert', 'mining camp']"
20278,"['africa', 'gorilla', 'crocodile', 'lion', 'safari', 'slapstick comedy', 'jungle', 'cannibal', 'psychotronic', 'big game hunter']"
9410,"['artist', 'affectation', ""artists' life"", 'inspirational', 'dramatic', 'romantic', 'empathetic', 'hopeful']"
43092,['delinquent']
1275964,[]
10358,"['pornography', ""love of one's life"", 'platonic love', 'pornographic video', 'best friend', 'sex comedy', 'friends in love', 'duringcreditsstinger', 'porno']"
324807,"['fish', 'rock star', 'italy', 'vacation', 'rock concert']"
45219,"['texas', 'migrant farmworker', 'farmer', 'sharecropper', 'cotton picker']"
302150,"['assassin', 'escape', 'drug addiction', 'survival', 'betrayal', 'teenage girl', ""millionaire's daughter""]"
60422,"['depression', 'grandparent grandchild relationship', 'therapist', 'wedding reception', 'dysfunctional family', 'drug use', 'domestic abuse', 'wedding', 'fear', 'anger', 'wedding ceremony', 'mental illness', 'neurotic', 'divorced parents', 'stepsiblings', 'college student', 'family issues', 'anxiety disorder', 'wedding rehearsal', 'dysfunctional life', 'estranged daughter', 'mother daughter relationship', 'sister sister relationship', 'brother brother relationship', 'unresolved issues', 'video camera']"
5833,"['holiday', 'assistant', 'cartoon', 'tricks', 'surrealism', 'look-alike', 'kindness', 'ruler', 'scare', 'task']"
11806,"['puppy', 'st. bernard', 'family', 'pets']"
55347,"['coming out', 'cancer', 'relationship', 'gay parent', 'lgbt', 'older man younger man relationship', 'father son relationship']"
11808,"['chicago, illinois', 'central intelligence agency (cia)', 'escape', 'chase', 'espionage', 'innocence', 'transport of prisoners', 'u.s. marshal', 'fugitive', 'conspiracy', 'agent', 'escaped prisoner', 'corrupt agent', 'glock', 'ex special forces', 'action hero', 'manhunt', 'innocent in jail', 'plane crash', 'finger gun', 'transport plane', 'grain silo']"
1158706,[]
290825,"['canada', 'nazi', 'gas station', 'yoga', 'sequel', 'best friend', 'spin off', 'girl band', 'ancient evil']"
974320,"['short film', 'dollar baby']"
472269,"['puppeteer', 'spider', 'hallucination', 'surrealism', 'madness', 'missing child', 'norfolk', 'abuse']"
74998,"['assassin', 'fugitive', 'playing chess']"
99367,"['coming out', 'friendship', 'male homosexuality', 'sex comedy', 'gay theme']"
17035,[]
520016,"['fbi', 'biography', 'based on true story']"
10329,"['based on novel or book', 'diamond', 'gorilla', 'congo', 'diamond mine', 'tribe', 'survival', 'ancient civilization', 'zoologist']"
843932,"['new york city', 'emigration', 'son', 'nanny', 'american dream', 'hallucination', 'undocumented immigrant', 'senegalese', 'woman director']"
763,"['infidelity', 'poison', 'new zealand', 'reanimation', 'zombie', 'back from the dead', 'monkey', 'attempted rape', 'wellington new zealand']"
398174,"['1970s', 'biography', 'liverpool, england', 'cancer', 'based on memoir or autobiography', 'older woman younger man relationship', 'fading star']"
18467,"['waitress', 'funeral', 'trauma', 'grave', 'painter', 'notebook', 'oregon, usa', 'co-workers relationship', 'portrait', 'telemarketing', 'christmas', 'introvert']"
18910,"['vietnam war', 'army', 'post-traumatic stress disorder (ptsd)', 'based on novel or book', 'supernatural', 'dark comedy', 'castle', 'insane asylum', 'religion', 'astronaut', 'crucifix', 'psychosis', 'combat fatigue', 'absurdism', 'absurd', 'audacious', 'baffled']"
527776,"['sports', 'christianity', 'cross country']"
257117,"['dark comedy', 'woman director']"
27327,"['mask', 'new york city', ""rock 'n' roll"", 'suicide attempt', 'greed', 'haunted house', 'phantom', 'palace', 'musical', 'satire', 'revenge', 'soul selling', 'rock music', 'pianist', 'false accusations', 'masked man', 'glam rock', 'car explosion', 'rock opera', 'rock musical', 'sing sing', 'music production', 'record company', 'faustian pact', 'songwriting', 'phantom of the opera', 'music industry', 'abuse of power', 'music producer', 'moral corruption', 'deal with the devil', 'printing press', 'horror musical']"
1137339,"['biography', 'lawyer', '20th century', 'bollywood', 'intense']"
10590,"['vietnam war', 'vietnam veteran', 'hero', 'army', 'based on novel or book', 'steel helmet', 'missile', 'based on true story', 'major', 'soldier', 'explosion', 'battle', 'bayonet', 'death', 'military', 'vietnamese', '1960s', 'soldiers', 'war', 'intense', 'compassionate']"
29860,[]
109176,[]
370301,"['comedian', 'interview', 'satire', 'mockumentary', 'behind the scenes', 'cooking competition']"
14533,"['aids', 'biography', 'addiction', 'mockumentary', 'fashion', 'top model']"
15969,"['princess', 'middle east', 'magic', 'parrot', 'sultan', 'flying carpet', 'musical', 'sequel', 'love', 'revenge', 'magical object', 'animals', 'aftercreditsstinger', 'genie', 'magic lamp', 'direct to video']"
2112,"['hotel', 'new york city', 'prostitute', 'robbery', 'based on novel or book', 'heroin', 'anti hero', 'greed', 'money', 'revenge', 'organized crime', 'drugs', 'criminal', 'one against many', 'double cross', 'neo-noir', 'corrupt cop', 'parker']"
10048,"['artificial intelligence (a.i.)', 'u.s. navy', 'fighter jet', 'alaska', 'aerial combat', 'jet', 'behind enemy lines', 'military', 'aftercreditsstinger', 'jet crash', 'human vs computer', 'aircraft carrier', 'jet pilot', 'north korea', '2020s']"
290555,"['adoption', 'werewolf']"
9892,"['love triangle', 'friends', 'singer', 'murder', 'author', 'dead body', 'lawyer', 'best friend', 'group of friends', 'disposing of a dead body', 'getting away with murder', 'book']"
10312,"['based on novel or book', 'nurse', '1970s', 'based on true story', 'psychiatric hospital', 'hospital', 'doctor', 'suicidal thoughts', 'medical school', 'determination', 'medical drama', '1960s', 'based on real person']"
13027,"['artificial intelligence (a.i.)', 'washington dc, usa', 'technology', 'hostage', 'secret identity', 'fbi', 'pentagon', 'twin brother', 'terrorism', 'human vs computer']"
715123,['horror anthology']
1654,"['mission', 'based on novel or book', 'nazi', 'secret mission', 'world war ii', 'castle', 'hand grenade', 'training', 'us army', 'fistfight', 'shootout', 'suicide mission', 'soldier', 'explosion', 'commando', 'behind enemy lines', 'military police']"
364116,"['ritual', 'india', 'death', 'grieving', 'grieving parents']"
615666,"['elves', 'holiday', 'santa claus', 'mouse', 'reindeer', 'snow', 'troll', 'santa hat', 'finland', 'bedtime story', 'pixie', 'christmas', 'origin story', 'talking animal', 'sincere']"
1072873,[]
353576,"['gambling', 'mobster', 'jewel theft']"
381696,"['friendship', 'wolf', 'donkey', 'feminism', 'swamp', 'musical', 'road trip', 'cross dressing', 'dragon', ""based on children's book"", 'based on movie', 'buddy comedy', 'tyrant', 'damsel in distress', 'ogre', 'stage musical', 'interspecies romance', 'musical theater', 'gingerbread man', 'filmed theater', 'three little pigs', 'family comedy', 'fairytale']"
1788,"['dancing', 'dance', 'dancer', 'volkswagen beetle', 'dance teacher', 'father daughter relationship', 'amused']"
334532,"['taxi', 'london, england', 'based on true story', 'rugby', 'cab driver', 'estranged wife', 'life of crime', 'chelsea', 'serious accident']"
18449,"['funeral', 'native american', 'escort']"
852247,"['new york city', 'immigrant', 'widow', 'assistant', 'american dream', 'satire', 'lgbt', 'toy designer', 'thoughtful', 'lyrical', 'wonder', 'wistful', 'absurd', 'witty', 'romantic', 'whimsical', 'audacious', 'bold', 'joyful', 'sincere', 'vibrant', 'гей-герой', 'гей-поцелуй']"
12144,"['vulkan', 'loss of loved one', 'tyrannosaurus rex', 'earthquake', 'primitive time', 'dinosaur', 'playful', 'sentimental']"
21294,"['assassin', 'central intelligence agency (cia)', 'murdered wife']"
11130,"['coronation', 'marriage', 'duty', 'falling in love']"
288,"['small town', 'gunslinger', 'showdown', 'fistfight', 'u.s. marshal', 'shootout', 'morality', 'black and white', 'battle', 'justice', 'one against many', 'quick draw', 'brawl', 'ticking clock']"
67189,"['gang leader', 'mobster', 'mafia']"
43135,"['satire', 'space', 'b movie', 'camp', 'space station', 'venus the planet', 'planet of women']"
441130,"['friendship', 'wolf', 'magic', 'fairy tale', 'shapeshifting', ""wolf's lair"", 'feral child', 'forest', 'woods', 'female protagonist', 'ireland', 'family', 'folklore', 'werewolf child', 'curious', 'calm', 'healer', 'reflective', 'wolves', 'irish folklore', 'hand drawn animation', 'father daughter relationship', 'mother daughter relationship', 'serene', 'fantasy', '1600s', 'enchanted forest', 'admiring', 'adoring', 'comforting', 'compassionate', 'enchant', 'excited', 'gentle']"
