id,platforms
42776,"PlayStation 4, PlayStation 3, Wii U, Linux, macOS, Nintendo Switch, PC, Xbox One"
4249,"PlayStation 3, Xbox 360, PC"
4388,"Xbox 360, PlayStation 3, PC, Xbox One"
2722,"Xbox One, Nintendo Switch, PlayStation 4, PC"
3562,"Xbox One, PlayStation 4, PC"
1299,"PlayStation 4, Linux, macOS, Android, PC, Xbox One"
616765,"Xbox One, Nintendo Switch, PC, PlayStation 4, Xbox Series S/X, PlayStation 5"
366850,"PlayStation 5, Xbox Series S/X, PlayStation 4, Nintendo Switch, PC, Xbox One"
17252,"PC, Xbox 360"
2213,"Linux, macOS, PC, Xbox One, PlayStation 4"
263590,"Nintendo Switch, Xbox One, PlayStation 4, PC"
13856,"Xbox One, Nintendo Switch, macOS, PC"
19685,"Xbox 360, PlayStation 2, Xbox, PC"
3265,PlayStation 4
452634,"PlayStation 5, PC, PlayStation 4"
3850,"PlayStation 3, Nintendo 3DS, Nintendo DS, Xbox One, iOS, PC, macOS, Wii U, Xbox 360, PlayStation 4, PS Vita, Android"
9545,"Xbox One, PlayStation 4, PC"
4676,"PlayStation 3, Xbox 360, macOS, PC, Linux"
715,"Xbox One, PlayStation 4, PC"
2434,"PS Vita, PlayStation 4, Nintendo Switch, Nintendo 3DS, macOS, Linux, iOS, Android, PC"
22513,"PlayStation 4, PlayStation 3"
36,"PlayStation 4, PC, Xbox One"
28395,"PC, PlayStation 3, Xbox 360"
4612,"PlayStation 3, Xbox 360, PC"
20760,"Xbox One, Xbox 360, PlayStation 3, PC"
17925,"Xbox 360, PC"
4331,"PC, Nintendo 3DS, Xbox 360, PlayStation 3, PlayStation 4, Xbox One"
2778,"PlayStation 4, iOS, PC, macOS, Linux, Nintendo Switch, Android"
1225,"PlayStation 4, PC, Xbox One"
437059,"PC, Xbox One, PlayStation 5, PlayStation 4, Xbox Series S/X"
21926,"PlayStation 4, PlayStation 5"
3772,"PC, Xbox One, PlayStation 3, PlayStation 4, Xbox 360"
3251,"Xbox One, PlayStation 4, PC, Linux"
2559,"PlayStation 4, PC, Xbox One"
3450,"Linux, PC, Xbox One, PlayStation 3, PlayStation 4, Xbox 360"
58133,"Xbox One, PlayStation 4, PC, Nintendo Switch"
3748,"Nintendo Switch, Nintendo 3DS, Xbox One, PC, macOS, Linux, Wii U, PlayStation 4, PS Vita"
4923,"PC, PlayStation 3, PlayStation 4, Xbox One, Xbox 360"
4744,"PC, macOS, PlayStation 3, Xbox 360"
9465,"Xbox Series S/X, PC, Xbox One"
258322,"Xbox One, Nintendo Switch, PlayStation 4, PC, Linux, macOS"
3651,"PlayStation 3, PlayStation 4, Xbox 360, Nintendo Switch, Xbox One, PC"
28261,"PC, Xbox 360"
58585,"PlayStation 4, Xbox One, PC"
17599,"PlayStation 3, Xbox 360, PC"
2845,"Xbox One, iOS, PC, macOS, Linux, Nintendo Switch, PlayStation 4, PS Vita"
19458,"PC, PlayStation 4, Xbox One, Linux, macOS, Nintendo Switch, Xbox"
7485,"Xbox One, PC, macOS, PlayStation 4"
2239,"PC, PlayStation 4, Xbox One, Nintendo Switch"
2354,"PlayStation 4, PC, Xbox One"
1322,"Xbox One, PC, Xbox 360, PlayStation 3, PlayStation 4"
14990,"PlayStation 3, Xbox 360, PC"
137,"Xbox One, PC, PlayStation 4"
516111,"PlayStation 5, Xbox Series S/X, PlayStation 4, PC, Xbox One"
401805,"PlayStation 5, Android, PlayStation 4, Nintendo Switch, PC, iOS"
123,"PC, Xbox One, Nintendo Switch, PlayStation 4, Android, iOS"
722,"PlayStation 4, PC, Xbox 360, Xbox One"
2390,"Nintendo Switch, Linux, macOS, PC, PlayStation 4, Xbox One"
29173,"PlayStation 4, Xbox One, PC"
19309,"Nintendo DS, Nintendo DSi, Xbox 360, PlayStation 3, PlayStation 4, PS Vita, Android, iOS, PC, macOS"
3494,"Android, PS Vita, PlayStation 4, PlayStation 3, Wii U, macOS, PC, iOS, Xbox One, Linux, Nintendo Switch"
4414,"PlayStation 3, Xbox 360, PC"
18886,"Xbox One, Xbox 360, PC, macOS, Linux, PlayStation 3"
4340,"PlayStation 3, PlayStation 4"
3268,"Xbox One, PC, Nintendo Switch, PlayStation 4"
2412,"PlayStation 4, iOS, PC, macOS, Linux"
12018,"Nintendo Switch, PC, macOS, PlayStation 4, Classic Macintosh, Xbox, GameCube"
11228,"PlayStation 4, PC, macOS, Linux, Nintendo Switch, Xbox One"
2830,"PlayStation 4, Xbox 360, Nintendo Switch, PC, Xbox One"
23702,"PC, PlayStation 4, Xbox One"
323065,"PC, Xbox One, PlayStation 4"
9741,"PC, PlayStation 4, Xbox One"
364806,"PlayStation 4, PC, Xbox One"
19439,"Xbox 360, PC"
2913,"PC, Xbox One, macOS, Linux, Nintendo Switch, PlayStation 4, Android, iOS"
10296,"Xbox One, PC, PlayStation 4"
10125,"PC, Xbox One, PlayStation 4"
14989,"PC, PlayStation 3, Xbox 360"
19380,"PC, Xbox 360"
2767,"Xbox One, PC, PlayStation 4"
9744,"Xbox One, Nintendo Switch, PlayStation 4, PC"
50677,"Linux, macOS, PC, Xbox One, PlayStation 4"
29,"PlayStation 4, Xbox One, PC, Nintendo Switch"
22597,"PlayStation 4, PC, Nintendo Switch, Xbox One"
401,"PC, PlayStation 4"
27938,"Nintendo Switch, PlayStation 4, Xbox One, PC, macOS, Linux, Nintendo 3DS, PS Vita"
3358,"PlayStation 4, PC, macOS, Linux, Xbox 360"
3459,PlayStation 4
19633,"Android, PlayStation 3, Xbox 360, PC, iOS, Nintendo Switch, Wii"
19560,"PlayStation 3, PlayStation 2, Wii, PC, Xbox, Xbox 360"
3501,"PlayStation 3, PlayStation 4"
2556,"PlayStation 4, PS Vita, Linux, macOS, Nintendo Switch, Xbox One, PC"
22938,"PC, iOS, Xbox One, PlayStation 4, Linux, macOS"
3090,"PlayStation 4, PC, Xbox One"
236694,"PC, Nintendo Switch, Xbox One, PlayStation 4"
3468,"PlayStation 4, PC"
1830,"Nintendo Switch, Xbox One, iOS, PC, macOS, PlayStation 4"
10537,"Nintendo Switch, Linux, macOS, PC, Xbox One, PlayStation 4"
22162,"PlayStation 4, Nintendo Switch, Linux, macOS, PC, iOS, Xbox One, Android"
2139,"Nintendo Switch, Xbox One, PC, PlayStation 4, iOS, macOS, Linux"
58698,"PC, PlayStation 4, Xbox One"
4361,"Nintendo 3DS, Wii, PC, macOS, PlayStation 3, PS Vita, Xbox One, iOS, Xbox 360"
11663,"PlayStation 4, Xbox One, iOS, PC, Nintendo Switch"
9515,"PlayStation 4, Linux, macOS, PC, Xbox One"
23191,"PlayStation 4, Nintendo Switch, macOS, PC"
2131,"Xbox One, Wii U, PlayStation 3, PlayStation 4, PS Vita, PC, Web, macOS, Linux, iOS"
15860,"PlayStation 3, Xbox One, Nintendo DS, Xbox 360, PC, Wii"
99,"Nintendo Switch, Xbox One, PC, PlayStation 4"
14072,"Xbox 360, PC"
122,"Android, Linux, macOS, PC, iOS, Xbox One, PlayStation 4, Nintendo Switch"
2055,"Linux, PlayStation 4, Android, iOS, PC, macOS"
22508,"Nintendo Switch, PC, Xbox One, PlayStation 4"
13387,"Xbox 360, PC"
10436,"Nintendo Switch, Xbox One, macOS, PlayStation 4, PC, Linux"
4477,"PC, Xbox 360, PlayStation 3"
842,"PlayStation 4, Xbox One, PC, PlayStation 3, Xbox 360"
19369,"PlayStation 3, Xbox 360, macOS, PC"
4206,"PC, PlayStation 3, Xbox One, Xbox 360"
9824,"Xbox 360, PC, PlayStation 3"
19584,"PC, PlayStation 3, Xbox 360"
4602,"PlayStation 3, Xbox 360, Xbox One, PC"
2889,"Xbox One, Wii U, PS Vita, PlayStation 3, PlayStation 4, Nintendo Switch, PC, macOS, Linux, Android, iOS"
59023,"PC, Nintendo Switch, PlayStation 4, Xbox One"
4111,"PC, PlayStation 3, Xbox 360"
18287,"Xbox 360, PC, Android, PlayStation 3, Linux, iOS, macOS"
19568,"PlayStation 3, Xbox One, Android, PC, macOS, Xbox 360"
906547,"PC, PlayStation 5, Xbox Series S/X, PlayStation 4, Nintendo Switch, Xbox One"
58640,"Nintendo Switch, PlayStation 4, Xbox One, PC"
339961,"PC, Nintendo Switch, PlayStation 4, Xbox One"
244716,"Xbox One, PlayStation 4, PC"
61961,"Nintendo Switch, PlayStation 4, PC"
791638,"PC, Xbox Series S/X, Xbox One, PlayStation 4, PlayStation 5"
35561,"Xbox 360, Xbox One, Xbox, Nintendo Switch, PlayStation 4, PlayStation 5, PC"
17975,"Xbox One, iOS, PC, PlayStation 4, Game Boy Advance, Classic Macintosh, Android, macOS, Nintendo Switch, Xbox 360"
17158,"Xbox One, Nintendo Switch, PlayStation 4, PC"
12884,"PC, PlayStation 4, PlayStation 3"
17357,"Xbox 360, PC"
15861,"macOS, PC, Xbox 360, PlayStation 3"
4483,"Xbox 360, PlayStation 3, Xbox One, PC, macOS"
12662,"Android, Xbox 360, Nintendo DS, PC, iOS, Wii, macOS, PlayStation 3, Xbox One"
13909,"PlayStation 2, PlayStation 3, Xbox, GameCube, PC"
28615,"Xbox 360, Xbox One, PC"
7439,"Wii U, Xbox One, PC, Xbox 360, PlayStation 3, PlayStation 4"
4186,"Nintendo Switch, Xbox Series S/X, PS Vita, PC, Xbox One, PlayStation 4"
9736,"PlayStation 4, Linux, macOS, PC, Nintendo Switch, Xbox One"
5706,"PlayStation 3, Nintendo Switch, PC"
5711,"Xbox One, PC, macOS"
17676,"PlayStation 3, PlayStation 4, Xbox 360, PC, Android"
54491,"Xbox One, macOS, Linux, Classic Macintosh, Xbox, Nintendo Switch, PlayStation 4, Nintendo 64, SEGA Saturn, Commodore / Amiga, PC, Xbox Series S/X, PlayStation 5"
28631,"PC, Xbox 360, Xbox One"
5678,"Xbox 360, PlayStation 3, Xbox One, PC"
3838,"PlayStation 4, PlayStation 3, Xbox 360, PC, Xbox One"
50418,"macOS, PC, iOS, PlayStation 4, Android"
4520,"PC, PlayStation 3, Xbox 360, Xbox One"
61176,"Xbox One, Android, iOS, PC, Nintendo Switch, PlayStation 4"
14211,"Nintendo Switch, Linux, PC, Xbox One, macOS, PlayStation 4"
2639,"PS Vita, PlayStation 4, Xbox One, iOS, PC, Linux, macOS"
887,"Xbox One, PC, PlayStation 4"
5538,"Xbox 360, PC, PlayStation 3"
11214,"Nintendo Switch, macOS, Linux, Xbox One, PlayStation 4, PC, iOS"
3726,"PlayStation 4, Xbox 360, PC, Xbox One"
3601,PlayStation 4
2296,"PC, PlayStation 4, Linux, macOS, iOS"
965,"Nintendo Switch, PC, PlayStation 4, Xbox One"
18449,"PC, Xbox 360"
58758,"PC, Xbox One, Xbox Series S/X, PlayStation 4, Nintendo Switch, PlayStation 5"
4571,"PC, iOS, Android, PlayStation 3, macOS, Linux, Xbox 360"
693,PlayStation 4
3863,"PlayStation 3, Xbox 360, Wii U, PC, Xbox One, PlayStation 4"
9831,"PlayStation 4, Xbox One, PC"
58735,"Nintendo Switch, Xbox One, PlayStation 4, PC"
37669,"PC, Xbox One, PlayStation 4, macOS"
58754,"PC, PlayStation 4, Web, Xbox One"
14422,"PC, Xbox 360"
9811,"PC, PlayStation 4, Xbox One"
46399,"Nintendo Switch, Xbox One, PC, macOS, Linux, PlayStation 4"
10056,"PC, Xbox 360, PlayStation 3"
13925,"GameCube, Xbox, PC, iOS, PlayStation 2, PlayStation 3"
16543,"Nintendo DS, macOS, PC, PSP, PlayStation 3, Xbox 360, Wii, PlayStation 2, Xbox One"
59197,"PC, PlayStation 4, Xbox One"
966,"Xbox One, iOS, PC, Nintendo 3DS, Wii U, Xbox 360, PlayStation 3, PS Vita, Android"
47326,"PlayStation 4, PlayStation 3, PC, Xbox One, Nintendo Switch"
4466,"PlayStation 3, Xbox 360, Xbox One, PC"
295019,"PlayStation 4, PC, Xbox One"
17545,"Xbox 360, PlayStation 3, Nintendo Switch, Xbox One, PlayStation 4, PC"
3400,"PC, Xbox 360, PlayStation 4, Xbox One, PlayStation 3"
28589,"PC, Xbox 360, Xbox One"
9911,"PlayStation 4, Xbox One, PC"
13199,"Android, PlayStation 4, Linux, macOS, PC, iOS, Xbox One, Nintendo Switch"
4031,"PC, Xbox 360, PlayStation 3"
3374,"PlayStation 3, PlayStation 4, Xbox One, PC, Wii U, PS Vita, Android"
17179,"PlayStation 4, PlayStation 3, Xbox 360, Nintendo Switch, PC, Xbox One"
10724,"Xbox One, PC, PlayStation 4"
4154,"Xbox One, PC, Xbox 360, PlayStation 3"
10980,"PlayStation 4, Xbox One, Nintendo Switch, iOS, macOS, PC, Linux"
23479,"PC, Nintendo Switch, Linux, macOS, PlayStation 4, Xbox One"
28613,"Xbox 360, Xbox One, PC"
464,"iOS, Xbox One, Nintendo Switch, PlayStation 4, Android, Linux, PC, macOS"
43,"PlayStation 4, Xbox One, PS Vita, PC, iOS, macOS, Linux"
9659,"PlayStation 4, Xbox One, Nintendo Switch, PC"
271,"Android, PlayStation 4, Nintendo Switch, Linux, macOS, PC, iOS, Xbox One"
709,"Xbox One, PlayStation 4, PC"
58890,"GameCube, Xbox, PlayStation 3, PlayStation 2, PC, Xbox 360, PSP"
339958,"Xbox Series S/X, PC, PlayStation 5, Nintendo Switch, Xbox One, PlayStation 4"
28418,"PC, Xbox 360, Xbox One, macOS, PlayStation 3, PlayStation 4"
19908,"PS Vita, Xbox 360, Wii, macOS, PC, iOS, Xbox One, Nintendo 3DS, PlayStation 3, Android, Nintendo DS, Wii U"
3189,"PlayStation 4, Linux, PC"
14156,"PlayStation 3, Xbox 360, PC"
51687,"PlayStation 4, Nintendo Switch, PC, iOS, Xbox One, macOS"
2894,"iOS, Nintendo Switch, PlayStation 4, Linux, macOS, PC"
479694,"PlayStation 5, Linux, PC, Nintendo Switch, PlayStation 4, macOS"
3751,"PlayStation 4, Xbox One, PC, Xbox 360, PlayStation 3"
46508,"Nintendo Switch, PlayStation 4, Xbox One, PC, macOS"
1726,"Xbox One, PlayStation 4, PS Vita, PC"
22961,"macOS, Xbox, PlayStation 3, PlayStation 2, Xbox 360, PC"
2659,"PlayStation 4, PC, Xbox One"
28580,"PlayStation 3, Xbox One, PC, macOS, Xbox 360"
11164,"Xbox One, PlayStation 4, PlayStation 3, Nintendo Switch, PC, macOS"
1073,"Xbox One, PC, macOS, Nintendo Switch, PlayStation 4, Android"
637477,"Xbox One, PC, PlayStation 4, Xbox Series S/X, PlayStation 5"
28619,"Xbox 360, Xbox One"
13926,"Wii, PlayStation 3, PC, PlayStation 2, PSP, Classic Macintosh, Xbox, GameCube"
10028,"Xbox One, PC"
441738,"PlayStation 5, Xbox Series S/X, PlayStation 4, PC, Xbox One"
58859,"PlayStation 5, PlayStation 4, PC, Xbox One, Xbox Series S/X"
5524,"PC, PlayStation 3, Xbox 360"
58835,"PC, PlayStation 4, Xbox One"
12045,"Xbox 360, macOS, PC"
2119,"Xbox One, Android, iOS, PC, macOS, Linux, PlayStation 4, Nintendo Switch"
27,"PlayStation 4, macOS, Linux, PC"
442857,"PlayStation 4, Xbox One, macOS, Xbox 360, PlayStation 3, PC"
45763,"Xbox One, Nintendo Switch, PlayStation 4, macOS, Linux, PC"
58637,"Xbox One, PC, PlayStation 4"
366885,"PC, Xbox 360, PlayStation 3"
28131,"Xbox One, PC, PlayStation 4, Nintendo Switch, iOS"
3513,"PlayStation 4, PlayStation 3, Wii U, Nintendo 3DS, macOS, PC, iOS, Xbox One, Android, PS Vita"
4480,"Wii, PC, PlayStation 3, Nintendo DS, macOS, Xbox 360"
257192,"PlayStation 4, Xbox One, Xbox Series S/X, macOS, PC, Linux"
17818,"Xbox 360, PlayStation 3, PC, macOS, Linux"
28126,"PlayStation 4, PC, Xbox 360, Xbox One, Nintendo Switch"
3933,"PC, Wii U, Xbox 360, PlayStation 3, Xbox One"
3134,"Nintendo Switch, PlayStation 4, Linux, PC, macOS, Xbox One"
58385,"PlayStation 4, Xbox One, PC"
10379,"iOS, PlayStation 4, Linux, macOS, PC"
11460,"Nintendo Switch, PC, PlayStation 4, Xbox One"
14331,"Xbox 360, macOS, PC, iOS, Xbox One"
58394,"PlayStation 4, Nintendo Switch, PC, macOS, Linux, Xbox One"
3277,"Xbox One, PlayStation 4, PlayStation 3, macOS, PC"
558986,"PlayStation 4, Nintendo Switch, PC, Xbox One"
11729,"PlayStation 4, Xbox One, PC, Linux, macOS"
59611,"Linux, macOS, PC, PlayStation 4, Xbox One"
54,"Xbox One, Linux, Android, iOS, PC, macOS, Nintendo Switch, Nintendo 3DS, PlayStation 4"
54629,"PlayStation 3, PlayStation 2, Xbox 360, PC, iOS, Android, GameCube, Dreamcast"
1854,"PlayStation 3, Xbox 360, Xbox One, Linux, macOS, PC, iOS"
397473,"Xbox Series S/X, Xbox One, PlayStation 4, PlayStation 5, PC"
13466,"Xbox One, PlayStation 4, PC"
41498,"Android, PS Vita, Wii U, PC, iOS, Xbox 360, PlayStation 3"
343597,"Xbox 360, Xbox One, PC, PlayStation 3, GameCube, Dreamcast"
58389,"PC, Xbox One, PlayStation 4"
11223,"PC, Xbox One, PlayStation 4"
59637,"Nintendo Switch, Xbox One, PlayStation 4, PC, macOS"
3848,PlayStation 4
1249,"PlayStation 3, Xbox 360, PC, Xbox One, PlayStation 4"
5403,"PlayStation 4, PlayStation 3, iOS, PC, PS Vita"
28300,"PlayStation 3, Xbox 360, SEGA Saturn, PC"
39277,"Xbox 360, Xbox One, PC, PlayStation 3"
4473,"PlayStation 3, Xbox 360, Linux, PC, macOS"
9644,"Xbox One, PlayStation 4, Xbox Series S/X, PlayStation 5, PC"
327219,"PlayStation 4, macOS, PC, Linux, Nintendo Switch, Xbox One"
49225,"PC, Xbox One, Nintendo Switch, PlayStation 4"
5544,"PlayStation 3, Xbox 360, PC"
43734,"PC, Xbox One"
326236,"Xbox One, PC, macOS, Linux, Nintendo Switch, PlayStation 4"
35613,"Xbox 360, PC, PlayStation 3, GameCube"
447,"Wii, Nintendo DS, PSP, PlayStation 3, PS Vita, PC, Xbox 360, macOS, Android"
4962,"PlayStation 3, Xbox 360, PC, Linux, macOS"
4185,"PC, PlayStation 3, Xbox 360"
29180,"PlayStation 4, Nintendo Switch, PC, Xbox One, Xbox Series S/X"
10108,"PlayStation 4, Xbox One, iOS, PC, Nintendo Switch, Android"
63904,"Xbox One, PC, PlayStation 4"
369157,"PC, PlayStation 4, Xbox One, Xbox Series S/X, PlayStation 5"
16003,"Xbox One, PlayStation 4, Nintendo Switch, macOS, Linux, iOS, PC"
3226,"Xbox One, PC, Xbox 360, PlayStation 3, PlayStation 4"
4057,"PlayStation 3, PC, Xbox 360"
4192,"Xbox 360, PlayStation 3, macOS, PC"
1488,"Android, PlayStation 4, PlayStation 3, Neo Geo, Wii, PC, iOS, Xbox 360, Xbox One"
54492,"Xbox 360, Linux, Commodore / Amiga, PC, PlayStation, Classic Macintosh, Nintendo 64"
12073,"Xbox 360, macOS, PC"
58085,"Xbox One, PlayStation 4, Nintendo Switch, PC"
10180,"Xbox One, PC, macOS, Linux, Nintendo Switch, PlayStation 4"
452642,"PC, PlayStation 4, PlayStation 5"
10416,"Xbox One, Nintendo Switch, PlayStation 4, PC, macOS, Linux"
51324,"Xbox One, PlayStation 4, PC"
490,"Nintendo Switch, PC, PlayStation 4, Xbox One"
3987,"PlayStation 3, Xbox 360, Wii U, PC"
4108,PlayStation 3
39707,"PlayStation 2, PS Vita, PlayStation 3"
11839,"PC, Xbox One, PlayStation 4"
2828,"PC, Xbox One, PlayStation 4"
44029,"Xbox One, iOS, PC, Nintendo Switch, PlayStation 4"
1545,"Xbox One, PlayStation 4, PC, Linux, macOS"
42060,"PC, PlayStation 4, iOS, Xbox One, Android, Xbox Series S/X, PlayStation 5, Nintendo Switch"
295020,"Xbox One, macOS, PC, Linux, PlayStation 4"
798,"PS Vita, PlayStation 4, Nintendo Switch, iOS, Android, PC"
5390,"PlayStation 3, Xbox 360"
320,"Linux, macOS, PC, iOS, Nintendo Switch, Xbox One, PlayStation 4"
1391,"Xbox One, PlayStation 4, PC"
40265,"PC, PlayStation 3, Xbox 360"
58921,"Xbox One, PlayStation 4, Nintendo Switch, PC"
440079,"PC, PlayStation 5, PlayStation 4, Xbox One, Xbox Series S/X"
10302,"Xbox One, PC, Linux, PlayStation 4"
463723,"PC, Xbox One, PlayStation 4, Xbox Series S/X, PlayStation 5"
2784,"PC, Nintendo Switch, Xbox One, Xbox 360, PS Vita, PlayStation 4, PlayStation 3, Wii U, macOS, Linux"
2944,"Nintendo Switch, PlayStation 4, macOS, PC, Linux"
2666,"Nintendo Switch, iOS, PC, macOS, Linux, PlayStation 4, Android"
194,"Xbox One, PlayStation 4, PC"
5689,"PlayStation 3, PC, iOS, Nintendo DS, Nintendo 3DS, Xbox 360"
3336,"PlayStation 4, Xbox One, PC"
9459,"macOS, Nintendo Switch, PlayStation 4, Xbox One, iOS, PC"
274767,"PlayStation 4, PC, Xbox One"
758,"PS Vita, PlayStation 4, Nintendo Switch, Xbox One, macOS, PC, Linux, iOS"
44510,"PlayStation 4, Xbox One, Nintendo Switch, Linux, macOS, PC"
19409,"Xbox One, PC, PlayStation 3, Xbox 360"
17010,"iOS, Nintendo Switch, PlayStation 4, PC, macOS, Linux"
4125,"Xbox One, Xbox 360, PC, PlayStation 3"
4240,"PC, PlayStation 3, Xbox 360"
3489,"PlayStation 4, Xbox One, PC, Xbox 360"
52330,"Xbox One, PlayStation 4, PC"
284664,"iOS, PlayStation 4, Nintendo Switch, PC, Xbox One"
570074,"PlayStation 5, Android, Linux, PC, PlayStation 4, Nintendo Switch, iOS, Xbox One, Xbox Series S/X"
455532,"Xbox One, PlayStation 4, PC"
5877,"PlayStation 3, macOS, PC, iOS, Wii, Xbox 360, PlayStation 4"
28632,"Xbox 360, Xbox One"
1165,"Nintendo 3DS, PS Vita, Nintendo Switch, Wii U, PlayStation 4, iOS, PC, macOS, Linux"
28156,"PlayStation 4, Xbox One, macOS, PC, Linux"
22412,"Xbox One, iOS, PC, macOS, Nintendo Switch, Xbox 360, PlayStation 4, Classic Macintosh"
3307,"Xbox 360, PlayStation 4, Nintendo Switch, Xbox One, Linux, Android, macOS, PC, iOS"
2592,"PlayStation 3, Xbox 360, Wii U, iOS, Android, Xbox One, PC"
486,"PlayStation 4, PC, PlayStation 3"
15713,"PlayStation 4, Nintendo Switch, Linux, macOS, PC, iOS, Xbox One"
366881,"PlayStation 5, Xbox Series S/X, PlayStation 4, Nintendo Switch, PC, Xbox One"
29236,"PlayStation 5, PlayStation 4, macOS, PC, Nintendo Switch, Xbox One, Xbox Series S/X"
47,"Xbox One, PlayStation 4, Nintendo Switch, Linux, macOS, PC"
58325,"PC, PlayStation 5, PlayStation 4"
59695,"PlayStation 4, Xbox One, PC"
58831,"Nintendo Switch, PC, Xbox One, PlayStation 4"
1820,"Xbox One, PC, macOS, Linux, Nintendo Switch, PlayStation 4"
3325,"Xbox One, Wii U, PS Vita, PlayStation 4, Nintendo Switch, Android, macOS, PC, Linux, iOS"
2925,"macOS, PC, Xbox One, PlayStation 4"
8278,"Xbox One, PC, Xbox Series S/X"
1116,"Xbox One, Linux, macOS, PlayStation 4, PC"
45109,"PlayStation 5, PlayStation 4, PC, Xbox One, Nintendo Switch, Xbox Series S/X"
4724,"PlayStation 3, iOS, macOS, PC"
19503,"PlayStation 3, Xbox 360, PC"
324992,"PC, Xbox One, Xbox Series S/X, PlayStation 4, PlayStation 5"
3580,"PS Vita, PlayStation 4, Nintendo 3DS, Xbox One, Xbox 360, PlayStation 3, PC"
579507,"PlayStation 5, PlayStation 4, Nintendo Switch, PC, Xbox Series S/X, Xbox One"
481910,"PC, Xbox One, PlayStation 4, Xbox Series S/X, PlayStation 5"
9906,"Nintendo Switch, iOS, Linux, PC, macOS, PlayStation 4"
47428,"Xbox One, PC, PlayStation 4"
445430,"PlayStation 4, PC, Xbox One"
1720,"Xbox One, Wii U, PlayStation 3, PlayStation 4, Linux, macOS, Android, PC"
427,"Android, PlayStation 3, Xbox One, Nintendo DS, PC, iOS, PS Vita, Xbox 360"
616697,"Xbox Series S/X, PlayStation 4, Nintendo Switch, PC, PlayStation 5, Xbox One"
2822,"Xbox One, Nintendo Switch, PlayStation 4, PC, macOS, Linux"
3877,"PlayStation 3, Xbox 360, PC"
452635,"PC, Xbox Series S/X, PlayStation 4, PlayStation 5"
1108,"Linux, PlayStation 4, Nintendo Switch, Xbox One, macOS, PC"
2234,"iOS, Nintendo Switch, Xbox One, PlayStation 4, PC, macOS, Android"
373504,"Xbox One, PC, PlayStation 4"
10088,"Xbox One, Linux, Nintendo Switch, PlayStation 4, PC"
3332,"PS Vita, PlayStation 4, Nintendo Switch, PC, PlayStation 3, Xbox One"
3223,"PC, PlayStation 4"
8444,Xbox One
52384,"Xbox One, PC, Nintendo Switch, PlayStation 4"
17600,"Xbox 360, PlayStation 3, PC"
52215,"Nintendo Switch, PC, Xbox One, PlayStation 4"
324994,"PlayStation 4, Nintendo Switch, Xbox One, PC"
3843,"PlayStation 4, PC"
4489,"Xbox 360, PlayStation 3, PC"
28608,"Xbox 360, Xbox One"
700,"Android, Linux, macOS, PC, iOS, PlayStation 4, PS Vita"
304953,"Xbox One, PC, Nintendo Switch, PlayStation 4"
51,"Xbox One, PlayStation 4, PC"
3437,"PlayStation 4, macOS, PC, Linux"
